zip_code_tabulation_area,City,State,County,DMA
66502,Manhattan,KS,Riley,"TOPEKA, KANSAS "
66503,Manhattan,KS,Riley,"TOPEKA, KANSAS "
66505,Manhattan,KS,Riley,"TOPEKA, KANSAS "
66506,Manhattan,KS,Riley,"TOPEKA, KANSAS "
66507,Maple Hill,KS,Wabaunsee,"TOPEKA, KANSAS "
66508,Marysville,KS,Marshall,"TOPEKA, KANSAS "
66509,Mayetta,KS,Jackson,"TOPEKA, KANSAS "
66510,Melvern,KS,Osage,"TOPEKA, KANSAS "
66512,Meriden,KS,Jefferson,"TOPEKA, KANSAS "
66514,Milford,KS,Geary,"TOPEKA, KANSAS "
66515,Morrill,KS,Brown,"TOPEKA, KANSAS "
66516,Netawaka,KS,Jackson,"TOPEKA, KANSAS "
66517,Ogden,KS,Riley,"TOPEKA, KANSAS "
66518,Oketo,KS,Marshall,"TOPEKA, KANSAS "
66520,Olsburg,KS,Pottawatomie,"TOPEKA, KANSAS "
66521,Onaga,KS,Pottawatomie,"TOPEKA, KANSAS "
66522,Oneida,KS,Nemaha,"TOPEKA, KANSAS "
66523,Osage City,KS,Osage,"TOPEKA, KANSAS "
66524,Overbrook,KS,Osage,"TOPEKA, KANSAS "
66526,Paxico,KS,Wabaunsee,"TOPEKA, KANSAS "
66527,Powhattan,KS,Brown,"TOPEKA, KANSAS "
66528,Quenemo,KS,Osage,"TOPEKA, KANSAS "
66531,Riley,KS,Riley,"TOPEKA, KANSAS "
66532,Robinson,KS,Brown,"TOPEKA, KANSAS "
66533,Rossville,KS,Shawnee,"TOPEKA, KANSAS "
66534,Sabetha,KS,Nemaha,"TOPEKA, KANSAS "
66535,Saint George,KS,Pottawatomie,"TOPEKA, KANSAS "
66536,Saint Marys,KS,Pottawatomie,"TOPEKA, KANSAS "
66537,Scranton,KS,Osage,"TOPEKA, KANSAS "
66538,Seneca,KS,Nemaha,"TOPEKA, KANSAS "
66539,Silver Lake,KS,Shawnee,"TOPEKA, KANSAS "
66540,Soldier,KS,Jackson,"TOPEKA, KANSAS "
66541,Summerfield,KS,Marshall,"TOPEKA, KANSAS "
66542,Tecumseh,KS,Shawnee,"TOPEKA, KANSAS "
66543,Vassar,KS,Osage,"TOPEKA, KANSAS "
66544,Vermillion,KS,Marshall,"TOPEKA, KANSAS "
66546,Wakarusa,KS,Shawnee,"TOPEKA, KANSAS "
66547,Wamego,KS,Pottawatomie,"TOPEKA, KANSAS "
66548,Waterville,KS,Marshall,"TOPEKA, KANSAS "
66549,Westmoreland,KS,Pottawatomie,"TOPEKA, KANSAS "
66550,Wetmore,KS,Nemaha,"TOPEKA, KANSAS "
66551,Wheaton,KS,Pottawatomie,"TOPEKA, KANSAS "
66552,Whiting,KS,Jackson,"TOPEKA, KANSAS "
66554,Randolph,KS,Riley,"TOPEKA, KANSAS "
66555,Marysville,KS,Marshall,"TOPEKA, KANSAS "
66601,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66603,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66604,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66605,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66606,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66607,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66608,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66609,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66610,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66611,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66612,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66614,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66615,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66616,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66617,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66618,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66619,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66620,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66621,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66622,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66624,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66625,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66626,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66628,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66629,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66634,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66636,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66637,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66638,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66642,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66647,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66652,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66653,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66658,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66667,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66675,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66683,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66686,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66692,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66699,Topeka,KS,Shawnee,"TOPEKA, KANSAS "
66701,Fort Scott,KS,Bourbon,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66710,Altoona,KS,Wilson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66711,Arcadia,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66712,Arma,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66713,Baxter Springs,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66714,Benedict,KS,Wilson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66716,Bronson,KS,Bourbon,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66717,Buffalo,KS,Wilson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66720,Chanute,KS,Neosho,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66724,Cherokee,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66725,Columbus,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66727,Coyville,KS,Wilson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66728,Crestline,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66732,Elsmore,KS,Allen,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66733,Erie,KS,Neosho,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66734,Farlington,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66735,Franklin,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66736,Fredonia,KS,Wilson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66738,Fulton,KS,Bourbon,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66739,Galena,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66740,Galesburg,KS,Neosho,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66741,Garland,KS,Bourbon,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66742,Gas,KS,Allen,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66743,Girard,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66746,Hepler,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66748,Humboldt,KS,Allen,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66749,Iola,KS,Allen,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66751,La Harpe,KS,Allen,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66753,Mc Cune,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66754,Mapleton,KS,Bourbon,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66755,Moran,KS,Allen,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66756,Mulberry,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66757,Neodesha,KS,Wilson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66758,Neosho Falls,KS,Woodson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66759,New Albany,KS,Wilson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66760,Opolis,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66761,Piqua,KS,Woodson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66762,Pittsburg,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66763,Frontenac,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66767,Prescott,KS,Linn,"KANSAS CITY, KANSAS"
66769,Redfield,KS,Bourbon,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66770,Riverton,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66771,Saint Paul,KS,Neosho,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66772,Savonburg,KS,Allen,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66773,Scammon,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66775,Stark,KS,Neosho,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66776,Thayer,KS,Neosho,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66777,Toronto,KS,Woodson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66778,Treece,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66779,Uniontown,KS,Bourbon,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66780,Walnut,KS,Crawford,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66781,Weir,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66782,West Mineral,KS,Cherokee,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66783,Yates Center,KS,Woodson,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
66801,Emporia,KS,Lyon,"TOPEKA, KANSAS "
66830,Admire,KS,Lyon,"TOPEKA, KANSAS "
66833,Allen,KS,Lyon,"TOPEKA, KANSAS "
66834,Alta Vista,KS,Wabaunsee,"TOPEKA, KANSAS "
66835,Americus,KS,Lyon,"TOPEKA, KANSAS "
66838,Burdick,KS,Morris,"TOPEKA, KANSAS "
66839,Burlington,KS,Coffey,"TOPEKA, KANSAS "
66840,Burns,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
66842,Cassoday,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
66843,Cedar Point,KS,Chase,"WICHITA HUTCHINSON, KANSAS"
66845,Cottonwood Falls,KS,Chase,"WICHITA HUTCHINSON, KANSAS"
66846,Council Grove,KS,Morris,"TOPEKA, KANSAS "
66849,Dwight,KS,Morris,"TOPEKA, KANSAS "
66850,Elmdale,KS,Chase,"WICHITA HUTCHINSON, KANSAS"
66851,Florence,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
66852,Gridley,KS,Coffey,"TOPEKA, KANSAS "
66853,Hamilton,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
66854,Hartford,KS,Lyon,"TOPEKA, KANSAS "
66855,Lamont,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
66856,Lebo,KS,Coffey,"TOPEKA, KANSAS "
66857,Le Roy,KS,Coffey,"TOPEKA, KANSAS "
66858,Lincolnville,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
66859,Lost Springs,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
66860,Madison,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
66861,Marion,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
66862,Matfield Green,KS,Chase,"WICHITA HUTCHINSON, KANSAS"
66863,Neal,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
66864,Neosho Rapids,KS,Lyon,"TOPEKA, KANSAS "
66865,Olpe,KS,Lyon,"TOPEKA, KANSAS "
66866,Peabody,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
66868,Reading,KS,Lyon,"TOPEKA, KANSAS "
66869,Strong City,KS,Chase,"WICHITA HUTCHINSON, KANSAS"
66870,Virgil,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
66871,Waverly,KS,Coffey,"TOPEKA, KANSAS "
66872,White City,KS,Morris,"TOPEKA, KANSAS "
66873,Wilsey,KS,Morris,"TOPEKA, KANSAS "
66901,Concordia,KS,Cloud,"TOPEKA, KANSAS "
66930,Agenda,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66932,Athol,KS,Smith,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66933,Barnes,KS,Washington,"TOPEKA, KANSAS "
66935,Belleville,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66936,Burr Oak,KS,Jewell,"WICHITA HUTCHINSON, KANSAS"
66937,Clifton,KS,Washington,"TOPEKA, KANSAS "
66938,Clyde,KS,Cloud,"TOPEKA, KANSAS "
66939,Courtland,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66940,Cuba,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66941,Esbon,KS,Jewell,"WICHITA HUTCHINSON, KANSAS"
66942,Formoso,KS,Jewell,"WICHITA HUTCHINSON, KANSAS"
66943,Greenleaf,KS,Washington,"TOPEKA, KANSAS "
66944,Haddam,KS,Washington,"TOPEKA, KANSAS "
66945,Hanover,KS,Washington,"TOPEKA, KANSAS "
66946,Hollenberg,KS,Washington,"TOPEKA, KANSAS "
66948,Jamestown,KS,Cloud,"TOPEKA, KANSAS "
66949,Jewell,KS,Jewell,"WICHITA HUTCHINSON, KANSAS"
66951,Kensington,KS,Smith,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66952,Lebanon,KS,Smith,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66953,Linn,KS,Washington,"TOPEKA, KANSAS "
66955,Mahaska,KS,Washington,"TOPEKA, KANSAS "
66956,Mankato,KS,Jewell,"WICHITA HUTCHINSON, KANSAS"
66958,Morrowville,KS,Washington,"TOPEKA, KANSAS "
66959,Munden,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66960,Narka,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66961,Norway,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66962,Palmer,KS,Washington,"TOPEKA, KANSAS "
66963,Randall,KS,Jewell,"WICHITA HUTCHINSON, KANSAS"
66964,Republic,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66966,Scandia,KS,Republic,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66967,Smith Center,KS,Smith,"LINCOLN HASTINGS KEARNY, NEBRASKA"
66968,Washington,KS,Washington,"TOPEKA, KANSAS "
66970,Webber,KS,Jewell,"WICHITA HUTCHINSON, KANSAS"
67001,Andale,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67002,Andover,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67003,Anthony,KS,Harper,"WICHITA HUTCHINSON, KANSAS"
67004,Argonia,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67005,Arkansas City,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67008,Atlanta,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67009,Attica,KS,Harper,"WICHITA HUTCHINSON, KANSAS"
67010,Augusta,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67012,Beaumont,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67013,Belle Plaine,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67016,Bentley,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67017,Benton,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67018,Bluff City,KS,Harper,"WICHITA HUTCHINSON, KANSAS"
67019,Burden,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67020,Burrton,KS,Harvey,"WICHITA HUTCHINSON, KANSAS"
67021,Byers,KS,Pratt,"WICHITA HUTCHINSON, KANSAS"
67022,Caldwell,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67023,Cambridge,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67024,Cedar Vale,KS,Chautauqua,"TULSA, OKLAHOMA"
67025,Cheney,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67026,Clearwater,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67028,Coats,KS,Pratt,"WICHITA HUTCHINSON, KANSAS"
67029,Coldwater,KS,Comanche,"WICHITA HUTCHINSON, KANSAS"
67030,Colwich,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67031,Conway Springs,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67035,Cunningham,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67036,Danville,KS,Harper,"WICHITA HUTCHINSON, KANSAS"
67037,Derby,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67038,Dexter,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67039,Douglass,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67041,Elbing,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67042,El Dorado,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67045,Eureka,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
67047,Fall River,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
67049,Freeport,KS,Harper,"WICHITA HUTCHINSON, KANSAS"
67050,Garden Plain,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67051,Geuda Springs,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67052,Goddard,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67053,Goessel,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
67054,Greensburg,KS,Kiowa,"WICHITA HUTCHINSON, KANSAS"
67055,Greenwich,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67056,Halstead,KS,Harvey,"WICHITA HUTCHINSON, KANSAS"
67057,Hardtner,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67058,Harper,KS,Harper,"WICHITA HUTCHINSON, KANSAS"
67059,Haviland,KS,Kiowa,"WICHITA HUTCHINSON, KANSAS"
67060,Haysville,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67061,Hazelton,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67062,Hesston,KS,Harvey,"WICHITA HUTCHINSON, KANSAS"
67063,Hillsboro,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
67065,Isabel,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67066,Iuka,KS,Pratt,"WICHITA HUTCHINSON, KANSAS"
67067,Kechi,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67068,Kingman,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67070,Kiowa,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67071,Lake City,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67072,Latham,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67073,Lehigh,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
67074,Leon,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67101,Maize,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67102,Maple City,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67103,Mayfield,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67104,Medicine Lodge,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67105,Milan,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67106,Milton,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67107,Moundridge,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67108,Mount Hope,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67109,Mullinville,KS,Kiowa,"WICHITA HUTCHINSON, KANSAS"
67110,Mulvane,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67111,Murdock,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67112,Nashville,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67114,Newton,KS,Harvey,"WICHITA HUTCHINSON, KANSAS"
67117,North Newton,KS,Harvey,"WICHITA HUTCHINSON, KANSAS"
67118,Norwich,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67119,Oxford,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67120,Peck,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67122,Piedmont,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
67123,Potwin,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67124,Pratt,KS,Pratt,"WICHITA HUTCHINSON, KANSAS"
67127,Protection,KS,Comanche,"WICHITA HUTCHINSON, KANSAS"
67128,Rago,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67131,Rock,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67132,Rosalia,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67133,Rose Hill,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67134,Sawyer,KS,Pratt,"WICHITA HUTCHINSON, KANSAS"
67135,Sedgwick,KS,Harvey,"WICHITA HUTCHINSON, KANSAS"
67137,Severy,KS,Greenwood,"WICHITA HUTCHINSON, KANSAS"
67138,Sharon,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67140,South Haven,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67142,Spivey,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67143,Sun City,KS,Barber,"WICHITA HUTCHINSON, KANSAS"
67144,Towanda,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67146,Udall,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67147,Valley Center,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67149,Viola,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67150,Waldron,KS,Harper,"WICHITA HUTCHINSON, KANSAS"
67151,Walton,KS,Harvey,"WICHITA HUTCHINSON, KANSAS"
67152,Wellington,KS,Sumner,"WICHITA HUTCHINSON, KANSAS"
67154,Whitewater,KS,Butler,"WICHITA HUTCHINSON, KANSAS"
67155,Wilmore,KS,Comanche,"WICHITA HUTCHINSON, KANSAS"
67156,Winfield,KS,Cowley,"WICHITA HUTCHINSON, KANSAS"
67159,Zenda,KS,Kingman,"WICHITA HUTCHINSON, KANSAS"
67201,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67202,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67203,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67204,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67205,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67206,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67207,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67208,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67209,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67210,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67211,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67212,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67213,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67214,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67215,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67216,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67217,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67218,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67219,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67220,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67221,Mcconnell Afb,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67223,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67226,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67227,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67228,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67230,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67231,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67232,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67233,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67235,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67236,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67251,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67256,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67257,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67259,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67260,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67275,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67276,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67277,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67278,Wichita,KS,Sedgwick,"WICHITA HUTCHINSON, KANSAS"
67301,Independence,KS,Montgomery,"TULSA, OKLAHOMA"
67330,Altamont,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67332,Bartlett,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67333,Caney,KS,Montgomery,"TULSA, OKLAHOMA"
67334,Chautauqua,KS,Chautauqua,"TULSA, OKLAHOMA"
67335,Cherryvale,KS,Montgomery,"TULSA, OKLAHOMA"
67336,Chetopa,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67337,Coffeyville,KS,Montgomery,"TULSA, OKLAHOMA"
67340,Dearing,KS,Montgomery,"TULSA, OKLAHOMA"
67341,Dennis,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67342,Edna,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67344,Elk City,KS,Montgomery,"TULSA, OKLAHOMA"
67345,Elk Falls,KS,Elk,"WICHITA HUTCHINSON, KANSAS"
67346,Grenola,KS,Elk,"WICHITA HUTCHINSON, KANSAS"
67347,Havana,KS,Montgomery,"TULSA, OKLAHOMA"
67349,Howard,KS,Elk,"WICHITA HUTCHINSON, KANSAS"
67351,Liberty,KS,Montgomery,"TULSA, OKLAHOMA"
67352,Longton,KS,Elk,"WICHITA HUTCHINSON, KANSAS"
